user_id,username,full_name,email,country,age,signup_date,activity_score
2264,avery.nguyen.2264,Avery Nguyen,avery.nguyen.2264@example.com,IN,60,2016-06-29,0.406
2265,riley.davis.2265,Riley Davis,riley.davis.2265@network.io,SG,37,2019-03-17,0.6
2266,avery.patel.2266,Avery Patel,avery.patel.2266@example.com,DE,36,2024-11-18,0.341
2267,riley.brown.2267,Riley Brown,riley.brown.2267@network.io,SG,29,2021-08-28,0.381
2268,riley.lee.2268,Riley Lee,riley.lee.2268@social.net,US,19,2012-11-13,0.617
2270,avery.patel.2270,Avery Patel,avery.patel.2270@network.io,DE,39,2012-03-23,0.518
2271,avery.davis.2271,Avery Davis,avery.davis.2271@example.com,BR,37,2019-07-23,0.276
2272,taylor.patel.2272,Taylor Patel,taylor.patel.2272@social.net,IN,43,2021-01-09,0.362
2273,riley.garcia.2273,Riley Garcia,riley.garcia.2273@example.com,BR,57,2021-02-01,0.545
2274,avery.davis.2274,Avery Davis,avery.davis.2274@network.io,BR,56,2013-05-03,0.643
2275,morgan.nguyen.2275,Morgan Nguyen,morgan.nguyen.2275@mail.com,AU,52,2017-09-13,0.452
2276,sam.kim.2276,Sam Kim,sam.kim.2276@example.com,DE,24,2024-11-16,0.714
2277,sam.nguyen.2277,Sam Nguyen,sam.nguyen.2277@example.com,SG,34,2018-08-24,0.906
2278,avery.lee.2278,Avery Lee,avery.lee.2278@network.io,CA,57,2019-06-18,0.251
2279,casey.kim.2279,Casey Kim,casey.kim.2279@example.com,BR,64,2023-03-16,0.509
2280,sam.lee.2280,Sam Lee,sam.lee.2280@social.net,UK,62,2019-08-17,0.268
2281,morgan.patel.2281,Morgan Patel,morgan.patel.2281@example.com,UK,57,2016-12-23,0.446
2282,morgan.brown.2282,Morgan Brown,morgan.brown.2282@example.com,SG,37,2016-01-17,0.99
2283,avery.lee.2283,Avery Lee,avery.lee.2283@mail.com,AU,53,2022-04-18,0.899
2284,morgan.lee.2284,Morgan Lee,morgan.lee.2284@example.com,IN,42,2021-10-09,0.351
2285,taylor.nguyen.2285,Taylor Nguyen,taylor.nguyen.2285@network.io,IN,54,2013-04-01,0.936
2286,taylor.lee.2286,Taylor Lee,taylor.lee.2286@network.io,IN,49,2014-09-04,0.591
2287,taylor.davis.2287,Taylor Davis,taylor.davis.2287@example.com,IN,43,2015-05-15,0.389
2288,riley.patel.2288,Riley Patel,riley.patel.2288@mail.com,IN,60,2020-01-02,0.942
2289,riley.lee.2289,Riley Lee,riley.lee.2289@example.com,DE,57,2023-10-14,0.344
2290,jordan.davis.2290,Jordan Davis,jordan.davis.2290@network.io,UK,44,2014-09-21,0.401
2291,alex.kim.2291,Alex Kim,alex.kim.2291@mail.com,AU,55,2022-08-11,0.849
2292,casey.lee.2292,Casey Lee,casey.lee.2292@social.net,US,63,2017-11-05,0.683
2293,casey.patel.2293,Casey Patel,casey.patel.2293@network.io,BR,45,2016-06-10,0.276
2294,avery.davis.2294,Avery Davis,avery.davis.2294@social.net,AU,56,2022-06-09,0.487
2295,riley.lee.2295,Riley Lee,riley.lee.2295@network.io,CA,61,2024-02-21,0.881
2296,morgan.brown.2296,Morgan Brown,morgan.brown.2296@mail.com,UK,34,2011-06-15,0.655
2297,sam.kim.2297,Sam Kim,sam.kim.2297@example.com,DE,43,2011-01-28,0.48
2298,jordan.kim.2298,Jordan Kim,jordan.kim.2298@mail.com,CA,61,2012-07-12,0.764
2299,morgan.brown.2299,Morgan Brown,morgan.brown.2299@mail.com,UK,22,2012-06-30,0.871
2300,taylor.smith.2300,Taylor Smith,taylor.smith.2300@network.io,DE,46,2013-06-18,0.278
2301,alex.garcia.2301,Alex Garcia,alex.garcia.2301@mail.com,IN,23,2019-01-22,0.815
2302,morgan.kim.2302,Morgan Kim,morgan.kim.2302@network.io,US,38,2012-12-15,0.846
2303,avery.garcia.2303,Avery Garcia,avery.garcia.2303@example.com,DE,24,2016-09-18,0.513
2304,morgan.brown.2304,Morgan Brown,morgan.brown.2304@mail.com,CA,22,2018-07-09,0.278
2305,taylor.kim.2305,Taylor Kim,taylor.kim.2305@example.com,BR,59,2015-04-22,0.458
2306,jordan.garcia.2306,Jordan Garcia,jordan.garcia.2306@mail.com,UK,24,2012-05-12,0.81
2307,casey.garcia.2307,Casey Garcia,casey.garcia.2307@social.net,US,21,2022-11-08,0.963
2308,taylor.lee.2308,Taylor Lee,taylor.lee.2308@mail.com,IN,39,2017-01-27,0.238
2309,avery.garcia.2309,Avery Garcia,avery.garcia.2309@social.net,IN,44,2014-05-28,0.261
2310,morgan.kim.2310,Morgan Kim,morgan.kim.2310@social.net,IN,20,2020-12-30,0.57
2311,taylor.nguyen.2311,Taylor Nguyen,taylor.nguyen.2311@example.com,AU,21,2010-10-14,0.567
2312,morgan.garcia.2312,Morgan Garcia,morgan.garcia.2312@network.io,BR,28,2022-09-24,0.491
2313,riley.patel.2313,Riley Patel,riley.patel.2313@network.io,US,63,2023-01-14,0.628
2314,morgan.lee.2314,Morgan Lee,morgan.lee.2314@mail.com,CA,55,2016-10-31,0.805
2315,casey.garcia.2315,Casey Garcia,casey.garcia.2315@mail.com,AU,28,2017-08-24,0.84
2316,avery.kim.2316,Avery Kim,avery.kim.2316@example.com,UK,65,2015-12-09,0.454
2317,sam.patel.2317,Sam Patel,sam.patel.2317@mail.com,UK,63,2021-11-07,0.405
2318,avery.garcia.2318,Avery Garcia,avery.garcia.2318@social.net,US,50,2016-04-23,0.732
2319,riley.patel.2319,Riley Patel,riley.patel.2319@social.net,BR,64,2010-12-29,0.285
2320,morgan.patel.2320,Morgan Patel,morgan.patel.2320@mail.com,IN,32,2010-09-04,0.905
2321,jordan.garcia.2321,Jordan Garcia,jordan.garcia.2321@network.io,UK,46,2013-08-14,0.9
2322,riley.brown.2322,Riley Brown,riley.brown.2322@network.io,UK,18,2019-09-04,0.638
2323,sam.patel.2323,Sam Patel,sam.patel.2323@social.net,BR,26,2017-03-07,0.497
2324,casey.lee.2324,Casey Lee,casey.lee.2324@example.com,BR,19,2019-03-02,0.213
2325,morgan.kim.2325,Morgan Kim,morgan.kim.2325@mail.com,SG,58,2013-06-16,0.993
2326,casey.kim.2326,Casey Kim,casey.kim.2326@network.io,CA,41,2016-04-06,0.224
2327,morgan.nguyen.2327,Morgan Nguyen,morgan.nguyen.2327@example.com,CA,62,2019-05-09,0.473
2328,morgan.smith.2328,Morgan Smith,morgan.smith.2328@example.com,CA,33,2010-02-18,0.562
2329,alex.smith.2329,Alex Smith,alex.smith.2329@social.net,SG,32,2011-12-01,0.395
2330,morgan.lee.2330,Morgan Lee,morgan.lee.2330@mail.com,DE,29,2011-07-30,0.699
2331,morgan.nguyen.2331,Morgan Nguyen,morgan.nguyen.2331@social.net,SG,59,2011-09-16,0.679
2332,casey.davis.2332,Casey Davis,casey.davis.2332@mail.com,DE,37,2020-06-19,0.515
2333,riley.smith.2333,Riley Smith,riley.smith.2333@social.net,UK,52,2018-12-14,0.939
2334,casey.kim.2334,Casey Kim,casey.kim.2334@social.net,BR,36,2012-12-12,0.507
2335,avery.brown.2335,Avery Brown,avery.brown.2335@network.io,CA,51,2011-12-08,0.618
2336,sam.brown.2336,Sam Brown,sam.brown.2336@social.net,CA,48,2012-05-04,0.994
2337,taylor.smith.2337,Taylor Smith,taylor.smith.2337@network.io,UK,54,2010-06-11,0.502
2338,morgan.garcia.2338,Morgan Garcia,morgan.garcia.2338@mail.com,SG,52,2011-12-07,0.935
2339,taylor.nguyen.2339,Taylor Nguyen,taylor.nguyen.2339@network.io,IN,19,2020-05-30,0.606
2340,avery.kim.2340,Avery Kim,avery.kim.2340@mail.com,AU,57,2021-04-20,0.485
2341,morgan.smith.2341,Morgan Smith,morgan.smith.2341@example.com,AU,25,2020-01-23,0.619
2342,morgan.garcia.2342,Morgan Garcia,morgan.garcia.2342@mail.com,AU,62,2012-03-15,0.422
2343,avery.patel.2343,Avery Patel,avery.patel.2343@social.net,UK,34,2017-07-02,0.984
2344,morgan.brown.2344,Morgan Brown,morgan.brown.2344@mail.com,UK,65,2021-12-11,0.79
2345,alex.nguyen.2345,Alex Nguyen,alex.nguyen.2345@mail.com,CA,63,2015-01-11,0.319
2346,jordan.lee.2346,Jordan Lee,jordan.lee.2346@network.io,BR,39,2015-11-25,0.529
2347,taylor.patel.2347,Taylor Patel,taylor.patel.2347@network.io,BR,48,2015-03-26,0.438
2348,avery.brown.2348,Avery Brown,avery.brown.2348@example.com,IN,57,2022-12-14,0.383
2349,taylor.nguyen.2349,Taylor Nguyen,taylor.nguyen.2349@network.io,BR,42,2018-06-29,0.519
2350,riley.davis.2350,Riley Davis,riley.davis.2350@social.net,DE,35,2020-12-12,0.519
2351,alex.garcia.2351,Alex Garcia,alex.garcia.2351@network.io,US,65,2015-11-01,0.949
2352,avery.brown.2352,Avery Brown,avery.brown.2352@social.net,BR,55,2014-09-15,0.724
2353,riley.brown.2353,Riley Brown,riley.brown.2353@network.io,AU,35,2011-12-22,0.967
2354,jordan.garcia.2354,Jordan Garcia,jordan.garcia.2354@social.net,DE,30,2013-01-05,0.619
2355,sam.davis.2355,Sam Davis,sam.davis.2355@example.com,CA,24,2020-01-21,0.669
2356,riley.garcia.2356,Riley Garcia,riley.garcia.2356@mail.com,IN,45,2020-07-17,0.359
2357,casey.brown.2357,Casey Brown,casey.brown.2357@mail.com,DE,46,2021-03-07,0.851
2358,sam.nguyen.2358,Sam Nguyen,sam.nguyen.2358@social.net,CA,20,2010-05-12,0.413
2359,alex.garcia.2359,Alex Garcia,alex.garcia.2359@mail.com,SG,64,2019-05-03,0.78
2360,sam.kim.2360,Sam Kim,sam.kim.2360@social.net,AU,37,2017-08-03,0.582
2361,sam.davis.2361,Sam Davis,sam.davis.2361@example.com,CA,24,2013-04-11,0.369
2362,morgan.nguyen.2362,Morgan Nguyen,morgan.nguyen.2362@example.com,DE,18,2023-06-09,0.239
2363,taylor.davis.2363,Taylor Davis,taylor.davis.2363@social.net,CA,32,2019-12-13,0.617
2364,morgan.brown.2364,Morgan Brown,morgan.brown.2364@network.io,BR,56,2021-12-31,0.542
2365,morgan.lee.2365,Morgan Lee,morgan.lee.2365@network.io,SG,41,2016-11-07,0.314
2366,morgan.patel.2366,Morgan Patel,morgan.patel.2366@network.io,US,24,2020-01-03,0.335
2367,morgan.kim.2367,Morgan Kim,morgan.kim.2367@network.io,BR,26,2017-01-10,0.391
2368,sam.smith.2368,Sam Smith,sam.smith.2368@network.io,SG,53,2017-07-15,0.484
2369,sam.garcia.2369,Sam Garcia,sam.garcia.2369@example.com,IN,56,2013-04-06,0.517
2370,casey.davis.2370,Casey Davis,casey.davis.2370@example.com,BR,32,2024-10-18,0.782
2371,morgan.smith.2371,Morgan Smith,morgan.smith.2371@social.net,AU,31,2010-05-19,0.559
2372,jordan.davis.2372,Jordan Davis,jordan.davis.2372@example.com,UK,21,2019-02-11,0.432
2373,taylor.garcia.2373,Taylor Garcia,taylor.garcia.2373@mail.com,IN,65,2020-12-14,0.635
2374,casey.davis.2374,Casey Davis,casey.davis.2374@mail.com,BR,31,2016-05-16,0.843
2375,alex.kim.2375,Alex Kim,alex.kim.2375@social.net,UK,64,2014-07-07,0.934
2376,taylor.davis.2376,Taylor Davis,taylor.davis.2376@network.io,SG,43,2020-09-09,0.45
2377,alex.smith.2377,Alex Smith,alex.smith.2377@example.com,UK,39,2017-07-18,0.713
2378,casey.garcia.2378,Casey Garcia,casey.garcia.2378@network.io,IN,46,2023-09-12,0.238
2379,alex.nguyen.2379,Alex Nguyen,alex.nguyen.2379@mail.com,UK,34,2012-07-05,0.968
2380,avery.patel.2380,Avery Patel,avery.patel.2380@network.io,UK,43,2024-10-13,0.903
2381,taylor.patel.2381,Taylor Patel,taylor.patel.2381@mail.com,AU,63,2016-10-24,0.577
2382,riley.patel.2382,Riley Patel,riley.patel.2382@social.net,BR,23,2010-06-13,0.571
2383,riley.kim.2383,Riley Kim,riley.kim.2383@example.com,AU,55,2013-09-27,0.469
2384,avery.patel.2384,Avery Patel,avery.patel.2384@mail.com,US,22,2020-02-20,0.59
2385,morgan.garcia.2385,Morgan Garcia,morgan.garcia.2385@mail.com,IN,33,2015-01-10,0.527
2386,casey.nguyen.2386,Casey Nguyen,casey.nguyen.2386@mail.com,US,37,2010-10-06,0.996
2387,casey.nguyen.2387,Casey Nguyen,casey.nguyen.2387@social.net,UK,20,2018-09-24,0.385
2388,sam.smith.2388,Sam Smith,sam.smith.2388@mail.com,DE,34,2016-03-31,0.379
2389,morgan.brown.2389,Morgan Brown,morgan.brown.2389@network.io,SG,60,2019-12-31,0.453
2390,casey.davis.2390,Casey Davis,casey.davis.2390@example.com,DE,24,2018-02-01,0.495
2391,riley.lee.2391,Riley Lee,riley.lee.2391@mail.com,SG,35,2021-03-05,0.595
2392,morgan.davis.2392,Morgan Davis,morgan.davis.2392@social.net,AU,54,2014-05-25,0.911
2393,taylor.brown.2393,Taylor Brown,taylor.brown.2393@network.io,BR,65,2017-01-01,0.744
2394,sam.lee.2394,Sam Lee,sam.lee.2394@social.net,SG,50,2024-05-10,0.403
2395,casey.davis.2395,Casey Davis,casey.davis.2395@network.io,DE,37,2016-11-24,0.433
2396,avery.garcia.2396,Avery Garcia,avery.garcia.2396@mail.com,SG,27,2020-07-03,0.249
2397,alex.patel.2397,Alex Patel,alex.patel.2397@mail.com,SG,40,2022-08-31,0.487
2398,avery.davis.2398,Avery Davis,avery.davis.2398@mail.com,AU,38,2020-10-13,0.897
2399,morgan.kim.2399,Morgan Kim,morgan.kim.2399@network.io,BR,35,2019-07-03,0.957
2400,casey.nguyen.2400,Casey Nguyen,casey.nguyen.2400@social.net,US,26,2022-05-31,0.985
2401,morgan.nguyen.2401,Morgan Nguyen,morgan.nguyen.2401@network.io,CA,50,2023-08-24,0.892
2402,avery.kim.2402,Avery Kim,avery.kim.2402@social.net,BR,22,2018-11-02,0.549
2403,avery.lee.2403,Avery Lee,avery.lee.2403@example.com,DE,39,2015-01-16,0.794
2404,casey.kim.2404,Casey Kim,casey.kim.2404@example.com,DE,42,2011-07-29,0.432
2405,morgan.brown.2405,Morgan Brown,morgan.brown.2405@social.net,AU,52,2010-02-25,0.729
2406,avery.smith.2406,Avery Smith,avery.smith.2406@example.com,IN,60,2012-11-20,0.463
2407,sam.brown.2407,Sam Brown,sam.brown.2407@mail.com,CA,25,2020-04-22,0.346
2408,avery.smith.2408,Avery Smith,avery.smith.2408@example.com,AU,52,2012-02-19,0.924
2409,taylor.davis.2409,Taylor Davis,taylor.davis.2409@social.net,UK,24,2021-07-28,0.926
2410,taylor.patel.2410,Taylor Patel,taylor.patel.2410@network.io,SG,33,2010-11-19,0.632
2411,avery.smith.2411,Avery Smith,avery.smith.2411@social.net,BR,19,2011-05-19,0.873
2412,taylor.garcia.2412,Taylor Garcia,taylor.garcia.2412@example.com,DE,22,2017-01-04,0.601
2413,avery.smith.2413,Avery Smith,avery.smith.2413@mail.com,IN,58,2024-08-23,0.291
2414,alex.brown.2414,Alex Brown,alex.brown.2414@network.io,UK,55,2019-02-12,0.432
2415,alex.patel.2415,Alex Patel,alex.patel.2415@network.io,BR,19,2017-03-09,0.587
2416,jordan.nguyen.2416,Jordan Nguyen,jordan.nguyen.2416@social.net,DE,48,2010-08-16,0.916
2417,casey.smith.2417,Casey Smith,casey.smith.2417@mail.com,IN,59,2018-02-11,0.384
2418,sam.lee.2418,Sam Lee,sam.lee.2418@mail.com,AU,18,2022-02-23,0.685
2419,alex.brown.2419,Alex Brown,alex.brown.2419@mail.com,CA,25,2024-01-29,0.308
2420,jordan.patel.2420,Jordan Patel,jordan.patel.2420@network.io,BR,46,2019-05-28,0.605
2421,sam.brown.2421,Sam Brown,sam.brown.2421@mail.com,UK,25,2012-07-20,0.897
2422,avery.lee.2422,Avery Lee,avery.lee.2422@example.com,SG,31,2021-11-20,0.732
2423,avery.nguyen.2423,Avery Nguyen,avery.nguyen.2423@mail.com,CA,48,2024-12-09,0.363
2424,casey.brown.2424,Casey Brown,casey.brown.2424@network.io,UK,62,2011-09-06,0.88
2425,taylor.nguyen.2425,Taylor Nguyen,taylor.nguyen.2425@example.com,BR,50,2018-12-09,0.517
2426,riley.davis.2426,Riley Davis,riley.davis.2426@network.io,CA,28,2013-05-23,0.367
2427,riley.garcia.2427,Riley Garcia,riley.garcia.2427@example.com,SG,55,2017-09-19,0.435
2428,riley.smith.2428,Riley Smith,riley.smith.2428@mail.com,SG,38,2019-07-10,0.211
2429,morgan.smith.2429,Morgan Smith,morgan.smith.2429@social.net,CA,33,2014-11-27,0.442
2430,morgan.patel.2430,Morgan Patel,morgan.patel.2430@example.com,IN,22,2021-02-21,0.661
2431,casey.garcia.2431,Casey Garcia,casey.garcia.2431@network.io,DE,24,2011-12-11,0.622
2432,morgan.lee.2432,Morgan Lee,morgan.lee.2432@social.net,UK,59,2023-12-12,0.831
2433,alex.garcia.2433,Alex Garcia,alex.garcia.2433@network.io,BR,21,2017-07-11,0.7
2434,taylor.garcia.2434,Taylor Garcia,taylor.garcia.2434@network.io,AU,65,2019-01-18,0.993
2435,taylor.lee.2435,Taylor Lee,taylor.lee.2435@social.net,BR,59,2024-04-21,0.831
2436,taylor.brown.2436,Taylor Brown,taylor.brown.2436@social.net,CA,26,2018-08-02,0.885
2437,morgan.garcia.2437,Morgan Garcia,morgan.garcia.2437@mail.com,IN,65,2024-06-01,0.938
2438,sam.patel.2438,Sam Patel,sam.patel.2438@network.io,SG,30,2022-09-15,0.223
2439,sam.patel.2439,Sam Patel,sam.patel.2439@example.com,CA,21,2021-01-18,0.984
2440,taylor.davis.2440,Taylor Davis,taylor.davis.2440@example.com,CA,40,2019-08-11,0.269
2441,jordan.davis.2441,Jordan Davis,jordan.davis.2441@example.com,CA,47,2012-02-19,0.849
2442,taylor.kim.2442,Taylor Kim,taylor.kim.2442@mail.com,BR,59,2011-10-30,0.399
2443,alex.smith.2443,Alex Smith,alex.smith.2443@social.net,IN,50,2018-04-30,0.359
2444,jordan.brown.2444,Jordan Brown,jordan.brown.2444@example.com,CA,52,2022-07-04,0.995
2445,riley.davis.2445,Riley Davis,riley.davis.2445@mail.com,BR,48,2010-05-17,0.807
2446,casey.garcia.2446,Casey Garcia,casey.garcia.2446@network.io,US,37,2013-04-04,0.383
2447,jordan.nguyen.2447,Jordan Nguyen,jordan.nguyen.2447@mail.com,DE,37,2022-05-22,0.992
2448,riley.patel.2448,Riley Patel,riley.patel.2448@example.com,US,50,2016-07-12,0.537
2449,jordan.smith.2449,Jordan Smith,jordan.smith.2449@social.net,SG,20,2020-12-18,0.97
2450,avery.nguyen.2450,Avery Nguyen,avery.nguyen.2450@example.com,SG,33,2011-12-12,0.892
2451,jordan.nguyen.2451,Jordan Nguyen,jordan.nguyen.2451@network.io,BR,50,2014-01-10,0.756
2452,jordan.garcia.2452,Jordan Garcia,jordan.garcia.2452@example.com,US,30,2022-08-08,0.496
2453,sam.nguyen.2453,Sam Nguyen,sam.nguyen.2453@social.net,UK,27,2017-09-19,0.902
2454,sam.brown.2454,Sam Brown,sam.brown.2454@network.io,US,52,2016-11-26,0.898
2455,avery.smith.2455,Avery Smith,avery.smith.2455@network.io,US,48,2024-09-22,0.901
2456,jordan.nguyen.2456,Jordan Nguyen,jordan.nguyen.2456@network.io,IN,23,2012-10-10,0.727
2458,alex.garcia.2458,Alex Garcia,alex.garcia.2458@social.net,IN,30,2017-08-19,0.985
2459,jordan.brown.2459,Jordan Brown,jordan.brown.2459@example.com,IN,19,2024-02-24,0.757
2460,jordan.nguyen.2460,Jordan Nguyen,jordan.nguyen.2460@network.io,BR,53,2018-02-07,0.256
2461,casey.lee.2461,Casey Lee,casey.lee.2461@mail.com,US,31,2014-07-27,0.591
2462,sam.nguyen.2462,Sam Nguyen,sam.nguyen.2462@mail.com,IN,29,2022-06-13,0.969
2463,riley.davis.2463,Riley Davis,riley.davis.2463@example.com,CA,19,2021-05-06,0.736
2464,avery.brown.2464,Avery Brown,avery.brown.2464@mail.com,CA,56,2019-08-22,0.21
2465,sam.lee.2465,Sam Lee,sam.lee.2465@network.io,DE,64,2023-05-18,0.595
2466,jordan.patel.2466,Jordan Patel,jordan.patel.2466@mail.com,CA,31,2018-11-25,0.827
2467,avery.patel.2467,Avery Patel,avery.patel.2467@example.com,US,21,2021-06-29,0.216
2468,riley.lee.2468,Riley Lee,riley.lee.2468@mail.com,CA,55,2011-06-25,0.715
2469,morgan.garcia.2469,Morgan Garcia,morgan.garcia.2469@mail.com,IN,33,2012-06-11,0.606
2471,casey.garcia.2471,Casey Garcia,casey.garcia.2471@social.net,IN,46,2016-02-29,0.568
2472,sam.nguyen.2472,Sam Nguyen,sam.nguyen.2472@network.io,UK,47,2016-04-01,0.45
2473,taylor.patel.2473,Taylor Patel,taylor.patel.2473@network.io,AU,28,2021-01-30,0.557
2474,casey.kim.2474,Casey Kim,casey.kim.2474@network.io,US,24,2014-05-20,0.609
2475,taylor.kim.2475,Taylor Kim,taylor.kim.2475@social.net,DE,55,2016-10-09,0.276
2476,morgan.patel.2476,Morgan Patel,morgan.patel.2476@social.net,AU,56,2019-05-12,0.674
2477,alex.lee.2477,Alex Lee,alex.lee.2477@network.io,SG,61,2017-03-28,0.861
2478,morgan.nguyen.2478,Morgan Nguyen,morgan.nguyen.2478@mail.com,UK,65,2022-03-27,0.462
2479,riley.garcia.2479,Riley Garcia,riley.garcia.2479@example.com,UK,22,2019-12-10,0.296
2480,casey.patel.2480,Casey Patel,casey.patel.2480@social.net,IN,31,2024-03-25,0.704
2481,sam.kim.2481,Sam Kim,sam.kim.2481@network.io,IN,57,2010-11-01,0.481
2482,sam.nguyen.2482,Sam Nguyen,sam.nguyen.2482@mail.com,US,42,2014-03-01,0.311
2483,riley.smith.2483,Riley Smith,riley.smith.2483@social.net,US,52,2013-10-15,0.238
2484,taylor.lee.2484,Taylor Lee,taylor.lee.2484@social.net,IN,31,2011-09-18,0.29
2485,jordan.brown.2485,Jordan Brown,jordan.brown.2485@network.io,IN,29,2022-10-03,0.685
2486,riley.brown.2486,Riley Brown,riley.brown.2486@mail.com,DE,21,2019-11-28,0.581
2487,riley.smith.2487,Riley Smith,riley.smith.2487@network.io,DE,64,2013-04-26,0.899
2488,jordan.kim.2488,Jordan Kim,jordan.kim.2488@network.io,BR,41,2017-03-13,0.819
2489,avery.patel.2489,Avery Patel,avery.patel.2489@social.net,UK,55,2023-02-26,0.884
2490,taylor.davis.2490,Taylor Davis,taylor.davis.2490@example.com,US,29,2014-11-22,0.548
2491,alex.davis.2491,Alex Davis,alex.davis.2491@example.com,UK,20,2015-02-20,0.548
2492,riley.davis.2492,Riley Davis,riley.davis.2492@mail.com,UK,38,2010-02-22,0.861
2493,alex.smith.2493,Alex Smith,alex.smith.2493@social.net,UK,22,2020-06-23,0.506
2494,morgan.davis.2494,Morgan Davis,morgan.davis.2494@social.net,CA,25,2011-08-07,0.644
2495,alex.smith.2495,Alex Smith,alex.smith.2495@mail.com,IN,34,2024-05-15,0.362
2496,avery.kim.2496,Avery Kim,avery.kim.2496@social.net,CA,27,2017-12-23,0.351
2497,morgan.patel.2497,Morgan Patel,morgan.patel.2497@mail.com,SG,22,2017-09-15,0.235
2498,alex.lee.2498,Alex Lee,alex.lee.2498@mail.com,CA,65,2012-07-31,0.286
2499,avery.brown.2499,Avery Brown,avery.brown.2499@social.net,UK,21,2015-03-01,0.324
2500,sam.nguyen.2500,Sam Nguyen,sam.nguyen.2500@mail.com,CA,19,2021-07-10,0.545
2501,alex.nguyen.2501,Alex Nguyen,alex.nguyen.2501@network.io,BR,20,2024-03-24,0.88
2502,morgan.brown.2502,Morgan Brown,morgan.brown.2502@network.io,UK,23,2013-12-19,0.338
2503,avery.davis.2503,Avery Davis,avery.davis.2503@network.io,AU,42,2024-06-26,0.483
2504,casey.patel.2504,Casey Patel,casey.patel.2504@social.net,BR,55,2011-11-10,0.419
2505,casey.brown.2505,Casey Brown,casey.brown.2505@example.com,CA,26,2016-01-22,0.597
2506,riley.nguyen.2506,Riley Nguyen,riley.nguyen.2506@social.net,CA,21,2017-01-03,0.313
2507,jordan.nguyen.2507,Jordan Nguyen,jordan.nguyen.2507@example.com,DE,23,2024-05-01,0.744
2508,jordan.lee.2508,Jordan Lee,jordan.lee.2508@mail.com,BR,55,2021-08-11,0.93
2509,jordan.patel.2509,Jordan Patel,jordan.patel.2509@network.io,SG,37,2013-02-01,0.786
2510,alex.brown.2510,Alex Brown,alex.brown.2510@network.io,SG,65,2014-11-11,0.869
2511,jordan.garcia.2511,Jordan Garcia,jordan.garcia.2511@mail.com,UK,24,2012-02-17,0.359
2512,casey.smith.2512,Casey Smith,casey.smith.2512@network.io,SG,63,2013-08-24,0.624
2513,riley.patel.2513,Riley Patel,riley.patel.2513@social.net,AU,35,2012-04-01,0.801
2514,sam.kim.2514,Sam Kim,sam.kim.2514@example.com,AU,58,2023-01-13,0.648
2515,alex.kim.2515,Alex Kim,alex.kim.2515@example.com,DE,29,2016-01-30,0.904
2516,casey.patel.2516,Casey Patel,casey.patel.2516@network.io,US,47,2018-01-31,0.858
2517,riley.lee.2517,Riley Lee,riley.lee.2517@social.net,CA,19,2014-02-26,0.273
2518,avery.kim.2518,Avery Kim,avery.kim.2518@mail.com,CA,38,2019-04-19,0.927
2519,jordan.garcia.2519,Jordan Garcia,jordan.garcia.2519@social.net,DE,30,2019-04-29,0.583
2520,riley.davis.2520,Riley Davis,riley.davis.2520@network.io,DE,55,2011-12-01,0.356
2521,sam.lee.2521,Sam Lee,sam.lee.2521@mail.com,US,39,2013-04-18,0.563
2522,sam.garcia.2522,Sam Garcia,sam.garcia.2522@mail.com,CA,52,2021-07-04,0.495
2523,sam.brown.2523,Sam Brown,sam.brown.2523@social.net,AU,39,2020-06-13,0.568
2524,sam.davis.2524,Sam Davis,sam.davis.2524@mail.com,US,48,2017-09-10,0.415
2525,casey.brown.2525,Casey Brown,casey.brown.2525@network.io,BR,47,2010-07-25,0.316
2526,avery.nguyen.2526,Avery Nguyen,avery.nguyen.2526@network.io,IN,60,2016-03-08,0.716
2527,casey.nguyen.2527,Casey Nguyen,casey.nguyen.2527@network.io,SG,18,2011-08-15,0.329
2528,alex.patel.2528,Alex Patel,alex.patel.2528@social.net,UK,55,2013-01-05,0.336
2529,jordan.brown.2529,Jordan Brown,jordan.brown.2529@example.com,SG,24,2021-12-08,0.663
2530,alex.lee.2530,Alex Lee,alex.lee.2530@mail.com,DE,29,2013-09-12,0.967
2531,sam.smith.2531,Sam Smith,sam.smith.2531@social.net,CA,63,2023-07-15,0.793
2532,alex.garcia.2532,Alex Garcia,alex.garcia.2532@example.com,CA,46,2011-01-03,0.988
2533,riley.nguyen.2533,Riley Nguyen,riley.nguyen.2533@mail.com,SG,42,2011-01-31,0.283
2534,morgan.brown.2534,Morgan Brown,morgan.brown.2534@example.com,SG,54,2012-03-28,0.766
2535,casey.davis.2535,Casey Davis,casey.davis.2535@example.com,IN,30,2022-10-10,0.924
2536,avery.smith.2536,Avery Smith,avery.smith.2536@mail.com,SG,18,2012-07-12,0.651
2537,casey.kim.2537,Casey Kim,casey.kim.2537@network.io,AU,33,2015-04-11,0.721
2538,sam.garcia.2538,Sam Garcia,sam.garcia.2538@network.io,DE,18,2012-10-14,0.669
2539,jordan.brown.2539,Jordan Brown,jordan.brown.2539@mail.com,SG,33,2020-01-09,0.95
2540,jordan.lee.2540,Jordan Lee,jordan.lee.2540@example.com,SG,23,2018-05-13,0.453
2541,casey.davis.2541,Casey Davis,casey.davis.2541@network.io,SG,62,2024-02-20,0.582
2542,riley.lee.2542,Riley Lee,riley.lee.2542@example.com,AU,60,2017-10-11,0.469
